"Mousseline"	"Musseline"
"nehm"	"nehme"
"Rabette"	"Rabatte"
"Rabette"	"Rabatte"
"edlern"	"edleren"
"zärteste"	"zarteste"
"innern"	"inneren"
"verborgne"	"verborgene"
"hatt"	"hatte"
"höhern"	"höheren"
"rollet"	"rollt"
"unserm"	"unserem"
"gesunkne"	"gesunkene"
"goldnen"	"goldenen"
"offnen"	"offenen"
"Hesperus-Stern"	"Hesperos-Stern"
"offnes"	"offenes"
"konnt"	"konnte"
"sammlete"	"sammelte"
"                                                                                                                             "	""
"                                       "	""
"höhern"	"höheren"
"goldne"	"goldene"
"unerschrockner"	"unerschrockener"
"Speners"	"Speers"
"offne"	"offene"
"Lianens"	"Lianen"
"erfreuete"	"erfreute"
"eh"	"ehe"
"wär"	"wäre"
"andern"	"anderen"
"gäb"	"gäbe"
"fordere"	"forder"
"ohn"	"ohne"
"widersträubte"	"wiedersträubte"
"                                                                                                                              "	""
"                                      "	""
"hätt"	"hätte"
"dunkeln"	"dunklen"
"hatt"	"hatte"
"Rabette"	"Rabatte"
"hatt"	"hatte"
"angeschauet"	"angeschaut"
"abgetriebnes"	"abgetriebenes"
"gebognen"	"gebogenen"
"Lilar"	"Lila"
"Abendfeerei"	"Abendfeerie"
"lebenstrunknen"	"lebenstrunkenen"
"goldne"	"goldene"
"Lianens"	"Lianen"
"sag"	"sage"
"Lianens"	"Lianen"
"höhern"	"höheren"
"ists"	"ist_es"
"Lianens"	"Lianen"
"eh"	"ehe"
"kehr"	"kehre"
"innern"	"inneren"
"                                                                                                                             "	""
"                                       "	""
"goldne"	"goldene"
"                                                                                                                             "	""
"                                       "	""
"Eh"	"Ehe"
"ohn"	"ohne"
"hätt"	"hätte"
"Rabetten"	"Rabatten"
"innern"	"inneren"
"Rabette"	"Rabatte"
"                                                                                                                             "	""
"                                       "	""
"Rabette"	"Rabatte"
"dunkeln"	"dunklen"
"erhabne"	"erhabene"
"fodert"	"fordert"
"lass"	"lasse"
"andern"	"anderen"
"Rabette"	"Rabatte"
"konnt'er"	"konnte"
"Rabette"	"Rabatte"
"Rabette"	"Rabatte"
"Lianens"	"Lianen"
"Christum"	"Christus"
"goldnen"	"goldenen"
"seufzete"	"seufzte"
"hab"	"habe"
"Aufzuge"	"Aufzug"
"eignen"	"eigenen"
"fang"	"fange"
"schönern"	"schöneren"
"ichs"	"ich_es"
"Allerglücklichste"	"Glücklichste"
"säh"	"See"
"aufgeschmückte"	"ausgeschmückte"
"gebauet"	"gebaut"
"Lianens"	"Lianen"
"eignen"	"eigenen"
"eh"	"ehe"
"Rabette"	"Rabatte"
"Lilar"	"Lila"
"ers"	"er_es"
"ers"	"er_es"
"höhern"	"höheren"
"heitern"	"heiteren"
"hatt"	"hatte"
"hätt"	"hätte"
"lässet"	"lässt"
"zerstreueten"	"zerstreuten"
"eignen"	"eigenen"
"                                                                                                                             "	""
"offne"	"offene"
"                                                                                                                             "	""
"                                       "	""
"fall"	"Fall"
"Besserm"	"Besserem"
"verlornes"	"verlorenes"
"hatt"	"hatte"
"Lianens"	"Lianen"
"Lianens"	"Lianen"
"lösete"	"löste"
"dacht"	"dachte"
"Stilleben"	"Stillleben"
"erhobner"	"erhobener"
"unsern"	"unseren"
"Lianens"	"Lianen"
"gabs"	"gab_es"
"Rabetten"	"Rabatten"
"konnt"	"konnte"
"ers"	"er_es"
"andern"	"anderen"
"Rabette"	"Rabatte"
"eigne"	"eigene"
"Lianens"	"Lianen"
"Rabette"	"Rabatte"
"Rabette"	"Rabatte"
"Rabetten"	"Rabatten"
"                                                                                                                             "	""
"                                      "	""
"kürzern"	"kürzeren"
"wärmern"	"wärmeren"
"goldne"	"goldene"
"                                                                                                                             "	""
"                                       "	""
"wurd"	"wurde"
"lösete"	"löste"
"seh"	"sehe"
"                                                                                                                             "	""
"                                       "	""
"Lianens"	"Lianen"
"andern"	"anderen"
"unaufgelöset"	"unaufgelöst"
"auszustimmen"	"auszustemmen"
"Rabette"	"Rabatte"
"umgebauet"	"umgebaut"
"ers"	"er_es"
"Rabette"	"Rabatte"
"eigne"	"eigene"
"gestöret"	"gestört"
"offne"	"offene"
"befreieten"	"befreiten"
"dacht"	"dachte"
"offne"	"offene"
"Rabette"	"Rabatte"
"Rabette"	"Rabatte"
"seh"	"sehe"
"spirituöse"	"spirituose"
"eigne"	"eigene"
"Lilar"	"Lila"
"Rabette"	"Rabatte"
"                                                                                                                             "	""
"                                       "	""
"Rabette"	"Rabatte"
"hellern"	"helleren"
"halb-erfrornen"	"halb-erfrorenen"
"ists"	"ist_es"
"seh"	"sehe"
"Sessions"	"Session"
"gibts"	"gibt_es"
"vielfärbiger"	"vielfarbiger"
"andern"	"anderen"
"wurd"	"wurde"
"dacht"	"dachte"
"hellern"	"helleren"
"seltner"	"seltener"
"zeichn"	"zeichne"
"hätt"	"hätte"
"ahnete"	"ahnte"
"mirs"	"mir_es"
"Gewittergewölke"	"Gewittergewölk"
"eignen"	"eigenen"
"Lianens"	"Lianen"
"andern"	"anderen"
"Hieherkommen"	"Hierherkommen"
"hatt"	"hatte"
"edeln"	"edlen"
"Lilar"	"Lila"
"herschwellenden"	"herschwellend"
"finstern"	"finsteren"
"Augenbrahme"	"Augenbrahma"
"Rabette"	"Rabatte"
"verhaltnen"	"verhaltenen"
"gefasset"	"gefasst"
"ists"	"ist_es"
"erfreuete"	"erfreute"
"Lilar"	"Lila"
"gebognen"	"gebogenen"
"aufgelöset"	"aufgelöst"
"Gewölke"	"Gewölk"
"wornach"	"wonach"
"Foderungen"	"Forderungen"
"eignen"	"eigenen"
"innern"	"inneren"
"innern"	"inneren"
"Innern"	"Inneren"
"geh"	"gehe"
"erstern"	"ersteren"
"festzurichten"	"Festzurichten"
"letztern"	"letzteren"
"offnen"	"offenen"
"Lilar"	"Lila"
"hab"	"habe"
"                                                                                                                             "	""
"                                       "	""
"Rabette"	"Rabatte"
"ministerialischen"	"Ministerialeschen"
"durft"	"durfte"
"Lianens"	"Lianen"
"Wiedersehns"	"Wiedersehens"
"hatt"	"hatte"
"hab"	"habe"
"Rabette"	"Rabatte"
"hab"	"habe"
"sagts"	"sagt_es"
"eigne"	"eigene"
"wehrenden"	"währenden"
"ists"	"ist_es"
"dunkeln"	"dunklen"
"andern"	"anderen"
"ers"	"er_es"
"verlorne"	"verlorene"
"Demant"	"Diamant"
"eh"	"ehe"
"Rabette"	"Rabatte"
"frisch-betauete"	"frisch-betaute"
"einklang"	"Einklang"
"schwur"	"schwor"
"lösete"	"löste"
"Lilar"	"Lila"
"Rabette"	"Rabatte"
"aufgeschlagnen"	"aufgeschlagenen"
"geschliffnen"	"geschliffenen"
"                                                                                                                             "	""
"                                      "	""
"Rabette"	"Rabatte"
"gebrochnen"	"gebrochenen"
"passete"	"passte"
"Rabetten"	"Rabatten"
"Zuspruche"	"Zuspruch"
"Rabette"	"Rabatte"
"Rabette"	"Rabatte"
"wurd"	"wurde"
"breitern"	"breiteren"
"geratewohl"	"Geratewohl"
"Leithündchen"	"Leithundchen"
"Rabette"	"Rabatte"
"gewundne"	"gewundene"
"walleten"	"wallten"
"Maienbaum"	"Maibaum"
"angesprützte"	"angespritzte"
"offnen"	"offenen"
"dacht"	"dachte"
"Speners"	"Speers"
"schaueten"	"schauten"
"Rabette"	"Rabatte"
"unbehülflichen"	"unbehilflichen"
"sinds"	"sind_es"
"Lianens"	"Lianen"
"Lilar"	"Lila"
"geführet"	"geführt"
"Lianens"	"Lianen"
"verbotnen"	"verbotenen"
"Rabette"	"Rabatte"
"heitern"	"heiteren"
"Rabette"	"Rabatte"
"schauete"	"schaute"
"gerühret"	"gerührt"
"schnellern"	"schnelleren"
"andern"	"anderen"
"goldne"	"goldene"
"festern"	"festeren"
"licht"	"Licht"
"Lianens"	"Lianen"
"schaueten"	"schauten"
"Blumenbühler"	"Blumenbühle"
"freueten"	"freuten"
"hab"	"habe"
"abgelöseten"	"abgelösten"
"sag"	"sage"
"Wofern"	"Sofern"
"sanfter-zitternd"	"sanfterzitternd"
"innern"	"inneren"
"aufgeworfnen"	"aufgeworfenen"
"betenl"	"Betel"
"durchzogne"	"durchzogene"
"offne"	"offene"
"getriebnen"	"getriebenen"
"eh"	"ehe"
"schauete"	"schaute"
"trocknen"	"trockenen"
"ausgetrunknen"	"ausgetrunkenen"
"lässet"	"lässt"
"Lianens"	"Lianen"
"Vesuvius"	"Vesuv"
"unverdorbnen"	"unverdorbenen"
"Rabette"	"Rabatte"
"Lilar"	"Lila"
"dunkeln"	"dunklen"
"machts"	"macht es"
"Huptmann"	"Hauptmann"
"Lilar"	"Lila"
"vergangnen"	"vergangenen"
"Rabette"	"Rabatte"
"eignen"	"eigenen"
"offnen"	"offenen"
"tät"	"täte"
"ers"	"er_es"
"Gewölke"	"Gewölk"
"finstrer"	"finsterer"
"öftersten"	"öftesten"
"eigne"	"eigene"
"eigne"	"eigene"
"konnt"	"konnte"
"                                                                                                                             "	""
"                                       "	""
"foderte"	"forderte"
"ihrentwegen"	"ihretwegen"
"entschiednen"	"entschiedenen"
"eignes"	"eigenes"
"Fürstin-Braut"	"Vorestin-Braut"
"konnt"	"konnte"
"                                                                                                                             "	""
"                                       "	""
"Arzenei"	"Arznei"
"eigner"	"eigener"
"auszuhören"	"aufzuhören"
"stachlichten"	"stachligen"
"Rosen-knospen"	"Rosen-Knospen"
"rüstungen"	"Rüstungen"
"Lilar"	"Lila"
"verdrüßlicher"	"verdrußlicher"
"glaub"	"glaube"
"gefasset"	"gefasst"
"                                                                                                                             "	""
"                                       "	""
"                                                                                                                             "	""
"                                       "	""
"hätt"	"hätte"
"tuts"	"tut_es"
"andern"	"anderen"
"                                                                                                                             "	""
"                                       "	""
"andern"	"anderen"
"hatt"	"hatte"
"fahr"	"fahre"
"verborgner"	"verborgener"
"Schropp"	"Schrapp"
"eigne"	"eigene"
"foderte"	"forderte"
"frohesten"	"frohsten"
"vortönenden"	"forttönenden"
"aufgefasset"	"aufgefasst"
"foderte"	"forderte"
"gram"	"Gram"
"enfants"	"Enfants"
"perdus"	"perdu"
"Lilar"	"Lila"
"Lianens"	"Lianen"
"hätt"	"hätte"
"Lianens"	"Lianen"
"konterbande"	"Konterbande"
"andern"	"anderen"
"eignen"	"eigenen"
"                                                                                                                             "	""
"                                       "	""
"Verdrüßliches"	"Verdrußliches"
"hoff"	"hoffe"
"Pitschafte"	"Petschafte"
"verpetschierte"	"petschierte"
"Verstorbnen"	"Verstorbenen"
"fodern"	"fordern"
"Referendarien"	"Referendaren"
"Leibnizischen"	"Leibnizschen"
"versteh"	"verstehe"
"woll"	"wohl"
"                                                                                                                                                                    "	""
"                                      "	""
"Lianens"	"Lianen"
"Lianens"	"Lianen"
"offne"	"offene"
"Trugs"	"Trug_es"
"konnt"	"konnte"
"andern"	"anderen"
"eignem"	"eigenem"
"hab"	"habe"
"goldnen"	"goldenen"
"lieset"	"liest"
"Wehrfritzens"	"Wehrfritzen"
"abgelöset"	"abgelöst"
"Lianens"	"Lianen"
"offne"	"offene"
"Lilar"	"Lila"
"eignem"	"eigenem"
"frohern"	"froheren"
"hab"	"habe"
"offnes"	"offenes"
"sammleten"	"sammelten"
"brauch"	"brauche"
"ers"	"er_es"
"niedergeschlagne"	"niedergeschlagene"
"wurd"	"wurde"
"warest"	"warst"
"ers"	"er_es"
"Arzenei"	"Arznei"
"ausgeheitert"	"aufgeheitert"
"offnen"	"offenen"
"Lilar"	"Lila"
"eh"	"ehe"
"ers"	"er_es"
"sorge"	"Sorge"
"schenk"	"schenke"
"innern"	"inneren"
"andern"	"anderen"
"warmdunkeln"	"Warmdunkeln"
"trockne"	"trockene"
"längern"	"längeren"
"Rabetten"	"Rabatten"
"Bessers"	"Besseres"
"unrecht"	"Unrecht"
"sammlete"	"sammelte"
"Festungsgefangnen"	"Festungsgefangenen"
"goldnen"	"goldenen"
"höhern"	"höheren"
"schönern"	"schöneren"
"hab"	"habe"
"hatt"	"hatte"
"mirs"	"mir_es"
"antwort"	"Antwort"
"entflognes"	"entflogenes"
"verschiedne"	"verschiedene"
"offnes"	"offenes"
"Lianens"	"Lianen"
"andern"	"anderen"
"teueres"	"teures"
"Lilar"	"Lila"
"würd"	"würde"
"ichs"	"ich_es"
"überzognen"	"überzogenen"
"eignen"	"eigenen"
"andern"	"anderen"
"betroffne"	"betroffene"
"convenable"	"konvenable"
"unsers"	"unseres"
"zusammenrinnenden"	"zusammenrennenden"
"trockne"	"trockene"
"Lilar"	"Lila"
"eigne"	"eigene"
"zusammengepresset"	"zusammengepresst"
"dunkeln"	"dunklen"
"seltnere"	"seltenere"
"Abblüte"	"Abblühte"
"dunkeln"	"dunklen"
"Stilleben"	"Stillleben"
"zerbrochnen"	"zerbrochenen"
"wärmern"	"wärmeren"
"Stirne"	"Stirn"
"Bessers"	"Besseres"
"Diner"	"Diener"
"                                                                                                                             "	""
"                                      "	""
"mal"	"Mal"
"Rabette"	"Rabatte"
"Gesandtin"	"Gesandten"
"Rabette"	"Rabatte"
"geholet"	"geholt"
"Rabetten"	"Rabatten"
"Lilar"	"Lila"
"interlinearis"	"interlineares"
"andern"	"anderen"
"Verachtug"	"Achttag"
"wornach"	"wonach"
"Fesses"	"Fasses"
"Rechtshaberei"	"Rechtshaperei"
"wars"	"war_es"
"eigne"	"eigene"
"wurd"	"wurde"
"hätt"	"hätte"
"feinern"	"feineren"
"geschlagne"	"geschlagene"
"Wunsche"	"Wünsche"
"steh"	"stehe"
"müss"	"müsse"
"eilf"	"elf"
"andern"	"anderen"
"Lianens"	"Lianen"
"offnen"	"offenen"
"dacht"	"dachte"
"ahnete"	"ahnte"
"sahe"	"sah"
"gebaueten"	"gebauten"
"trunkner"	"trunkener"
"m'est"	"messt"
"idee"	"Idee"
"Lianens"	"Lianen"
"Jobelperiode"	"Jubelperiode"
"andern"	"anderen"
"höhern"	"höheren"
"hab"	"habe"
"gestellet"	"gestellt"
"würd"	"würde"
"darneben"	"daneben"
"Unendle"	"Unedle"
"Gewölke"	"Gewölk"
"Hohenfließ"	"Hohnfließ"
"dahergesprengt"	"dachergesprengt"
"wurd"	"wurde"
"hatt"	"hatte"
"innern"	"inneren"
"heranschwellende"	"heranschwellend"
"Hohenfließ"	"Hohnfließ"
"umgelehnte"	"umgelehnt"
"andern"	"anderen"
"eigne"	"eigene"
"Hohenfließ"	"Hohnfließ"
"Damens-Schere"	"Damen-Schere"
"hatt"	"hatte"
"andern"	"anderen"
"mehrern"	"mehreren"
"verschriebnen"	"verschriebenen"
"aufgefahrnen"	"aufgefahrenen"
"funfzehn"	"fünfzehn"
"Postillonen"	"Postillon"
"Willkomm"	"Willkommen"
"                                                                                                                             "	""
"                                       "	""
"erfreueten"	"erfreuten"
"goldflitterne"	"Goldflittern"
"dacht"	"dachte"
"schlägts"	"schlägt"
"                                                                                                                             "	""
"                                       "	""
"durchreisete"	"durchreiste"
"Verwandtin"	"Verwandten"
"dacht"	"dachte"
"sichs"	"sich_es"
"hingegebne"	"hingegebene"
"erfrornen"	"erfrorenen"
"verhangnen"	"verhangenen"
"offnen"	"offenen"
"Lilar"	"Lila"
"Lianens"	"Lianen"
"Lilar"	"Lila"
"Sonn"	"Sonne"
"hatt"	"hatte"
"Treums"	"Trums"
"Rabette"	"Rabatte"
"konnt"	"konnte"
"verhangnen"	"verhangenen"
"Rabette"	"Rabatte"
"gefasset"	"gefasst"
"                                                                                                                             "	""
"                                      "	""
"songe"	"sonnige"
"                                                                                                                             "	""
"                                       "	""
"fortrief"	"Fortriefe"
"cherie"	"Chrie"
"andern"	"anderen"
"wurd"	"wurde"
"andern"	"anderen"
"goldnen"	"goldenen"
"goldne"	"goldene"
"niedergeschlagnen"	"niedergeschlagenen"
"Lianens"	"Lianen"
"wärmern"	"wärmeren"
"kältern"	"kälteren"
"male"	"Male"
"                                                                                                                             "	""
"                                       "	""
"                                                                                                                             "	""
"Speners"	"Speers"
"unsern"	"unseren"
"verstorbnen"	"verstorbenen"
"größern"	"größeren"
"Lianens"	"Lianen"
"Rabetten"	"Rabatten"
"lässest"	"läsest"
"angestrichnen"	"angestrichenen"
"ers"	"er_es"
"Rabette"	"Rabatte"
"Geh"	"Gehe"
"finstern"	"finsteren"
"geliebet"	"geliebt"
"sag"	"sage"
"hinunterschauete"	"hinunterschaute"
"dacht"	"dachte"
"herabgezogne"	"herabgezogene"
"ists"	"ist_es"
"hab"	"habe"
"ohn"	"ohne"
"songe"	"sonnige"
"Rabette"	"Rabatte"
"Rabetten"	"Rabatten"
"red"	"rede"
"nachleckende"	"nachleckend"
"entgegenflatternde"	"entgegenflatternd"
"schönern"	"schöneren"
"wärmern"	"wärmeren"
"Lilar"	"Lila"
"Geklingle"	"Geklingel"
"Blumenbühler"	"Blumenbühle"
"gepresset"	"gepresst"
"Gehts"	"Geht_es"
"Lilar"	"Lila"
"zerstreuete"	"zerstreute"
"finstern"	"finsteren"
"Rabette"	"Rabatte"
"Lilar"	"Lila"
"trunknen"	"trunkenen"
"verdrüßlich"	"verdrußlich"
"Schweif"	"Schweife"
"Blumenbühler"	"Blumenbühle"
"aufgehobnen"	"aufgehobenen"
"offnen"	"offenen"
"innern"	"inneren"
"seh"	"sehe"
"vergangnes"	"vergangenes"
"ungeheuern"	"ungeheuren"
"Blumenbühler"	"Blumenbühle"
"magern"	"mageren"
"ungeheuere"	"ungeheure"
"durcheinanderfliegen"	"Durcheinanderfliegen"
"erhabnen"	"erhabenen"
"verborgne"	"verborgene"
"Blumenbühler"	"Blumenbühle"
"aufgehobnen"	"aufgehobenen"
"Lianens"	"Lianen"
"konnt"	"konnte"
"Lilar"	"Lila"
"diesesmal"	"diesmal"
"Lebens-Gewölke"	"Lebens-Gewölk"
"eh"	"ehe"
"Lasset"	"Lasst"
"aufgelöseten"	"aufgelösten"
"darnieder"	"danieder"
"erneueter"	"erneuter"
"hatt"	"hatte"
"hätt"	"hätte"
"wurd"	"wurde"
"ältern"	"Eltern"
"geschöpfet"	"geschöpft"
"eignen"	"eigenen"
"seh"	"sehe"
"geschliffne"	"geschliffene"
"Lianens"	"Lianen"
"tats"	"tat_es"
"ichs"	"ich_es"
"bleib"	"bleibe"
"pere"	"per"
"fodern"	"fordern"
"weitern"	"weiteren"
"Imbecile"	"Imbezile"
"Imbecile"	"Imbezile"
"Geh"	"Gehe"
"Imbecile"	"Imbezile"
"besondern"	"besonderen"
"ähnlicht"	"ähnlich"
"unrecht"	"Unrecht"
"parteigängerischen"	"parteigängereschen"
"höb"	"höbe"
"Lianens"	"Lianen"
"Lianens"	"Lianen"
"frühern"	"früheren"
"hatt"	"hatte"
"Bischofsstabe"	"Bischofsstab"
"bessern"	"besseren"
"Lianens"	"Lianen"
"Ihro"	"Ihre"
"gefehlet"	"gefehlt"
"würd"	"würde"
"Ihro"	"Ihre"
"steh"	"stehe"
"schwur"	"schwor"
"höhern"	"höheren"
"bitt"	"bitte"
"Allgerechten"	"Algerechten"
"bitt"	"bitte"
"abgelöseten"	"abgelösten"
"offnen"	"offenen"
"heiligern"	"heiligeren"
"Lilar"	"Lila"
"wurd"	"wurde"
"wurd"	"wurde"
"wurd"	"wurde"
"Lilar"	"Lila"
"                                                                                                                             "	""
"                                       "	""
"hatt"	"hatte"
"umhergetriebner"	"umhergetriebener"
"ichs"	"ich_es"
"hab"	"habe"
"Schwur"	"Schwor"
"ists"	"ist_es"
"gefrorner"	"gefrorener"
"goldnen"	"goldenen"
"Lilar"	"Lila"
"blick"	"Blick"
"mach"	"mache"
"schauete"	"schaute"
"heitern"	"heiteren"
"darnieder"	"danieder"
"Skorpionenstachel"	"Skorpionstachel"
"Lianens"	"Lianen"
"Lilar"	"Lila"
"Lianens"	"Lianen"
"höhern"	"höheren"
"wars"	"war_es"
"Lianens"	"Lianen"
"Innern"	"Inneren"
"darauszog"	"daraufzog"
"Lilar"	"Lila"
"größern"	"größeren"
"Lektores"	"Lektors"
"offnes"	"offenes"
"Lianens"	"Lianen"
"Rabette"	"Rabatte"
"kenn"	"kenne"
"zärter"	"zarter"
"Lianens"	"Lianen"
"hätt"	"hätte"
"hätt"	"hätte"
"reiseten"	"reisten"
"gepülverte"	"gepulverte"
"mal"	"Mal"
"darhinter"	"dahinter"
"Arzenei"	"Arznei"
"unsers"	"unseres"
"sprech"	"spreche"
"hause"	"Hause"
"läg"	"läge"
"würd"	"würde"
"dünnern"	"dünneren"
"verschwemmten"	"schwemmten"
"halboffne"	"halboffene"
"nachflatternden"	"Nachflatternden"
"dunkeln"	"dunklen"
"goldnen"	"goldenen"
"betroffnen"	"betroffenen"
"andern"	"anderen"
"Verdrüßlich"	"Verdrußlich"
"sag"	"sage"
"Ers"	"Er_es"
"eignem"	"eigenem"
"steigts"	"steigt"
"andern"	"anderen"
"ohn"	"ohne"
"tiefern"	"tieferen"
"verbaueten"	"verbauten"
"zusammengelaufne"	"zusammengelaufene"
"heimgeführet"	"heimgeführt"
"Maienblümchen"	"Maiblümchen"
"entbundnen"	"entbundenen"
"zärter"	"zarter"
"gewundne"	"gewundene"
"reiheten"	"reihten"
"teuern"	"teuren"
"dunkeln"	"dunklen"
"freuete"	"freute"
"dunkeln"	"dunklen"
"Gewölke"	"Gewölk"
"Lilar"	"Lila"
"hatt"	"hatte"
"Fang"	"Fange"
"Demante"	"Demanten"
"halfs"	"Halfs"
"hatt"	"hatte"
"eigne"	"eigene"
"Lianens"	"Lianen"
"behülflich"	"behilflich"
"wirds"	"wird_es"
"verzinset"	"verzinst"
"Robespierre"	"Robespiere"
"wußt"	"wußte"
"ministerialischen"	"Ministerialeschen"
"urteilnden"	"urteilenden"
"                                                                                                                             "	""
"                                       "	""
"Dinte"	"Tinte"
"Lianens"	"Lianen"
"hatt"	"hatte"
"gesogne"	"gesogene"
"Fenelon"	"Fénelon"
"Lianens"	"Lianen"
"vielfärbigen"	"vielfarbigen"
"Dupfmaschine"	"Tupfmaschine"
"hatt"	"hatte"
"tats"	"tat_es"
"tats"	"tat_es"
"Kanker"	"Cancer"
"Painter"	"Pointer"
"                                                                                                                             "	""
"                                       "	""
"wenns"	"wenn_es"
"gestohlner"	"gestohlener"
"frohern"	"froheren"
"freiern"	"Freiern"
"l'ose"	"lose"
"ton"	"Ton"
"ton"	"Ton"
"wär"	"wäre"
"lune"	"laune"
"magern"	"mageren"
"aufgestürmten"	"ausgestürmten"
"hälf"	"half"
"vole"	"volle"
"verdrüßlich"	"verdrußlich"
"hatt"	"hatte"
"letztern"	"letzteren"
"foderte"	"forderte"
"Statt"	"Stadt"
"Ausfoderung"	"Ausforderung"
"Unsern"	"Unseren"
"ausgehenkt"	"aufgehenkt"
"Gefangnen"	"Gefangenen"
"hab"	"habe"
"ers"	"er_es"
"zersprungnen"	"zersprungenen"
"höhern"	"höheren"
"dunklern"	"dunkleren"
"unsers"	"unseres"
"abgebrochne"	"abgebrochene"
"andern"	"anderen"
"freuete"	"freute"
"versteh"	"verstehe"
"nem"	"einem"
"finstern"	"finsteren"
"goldnes"	"goldenes"
"offnes"	"offenes"
"schönern"	"schöneren"
"offnen"	"offenen"
"aufgefodert"	"aufgefordert"
"ernsthaftern"	"ernsthafteren"
"dacht"	"dachte"
"Rabette"	"Rabatte"
"wars"	"war_es"
"Rabetten"	"Rabatten"
"durcheinanderschlingen"	"Durcheinanderschlingen"
"dacht"	"dachte"
"Rabetten"	"Rabatten"
"konnt"	"konnte"
"ers"	"er_es"
"versteh"	"verstehe"
"Rabetten"	"Rabatten"
"Rabetten"	"Rabatten"
"Rabetten"	"Rabatten"
"eignen"	"eigenen"
"wär"	"wäre"
"Rabetten"	"Rabatten"
"offne"	"offene"
"Rabette"	"Rabatte"
"gebrochnen"	"gebrochenen"
"Rabette"	"Rabatte"
"fodern"	"fordern"
"Jobelperiode"	"Jubelperiode"
"sag"	"sage"
"Rabette"	"Rabatte"
"wurd"	"wurde"
"wurd"	"wurde"
"sauerer"	"Sauerer"
"seltnere"	"seltenere"
"wär"	"wäre"
"schnellern"	"schnelleren"
"aufbläset"	"aufbläst"
"goldne"	"goldene"
"Lilar"	"Lila"
"                                                                                                                             "	""
"                                       "	""
"konnt"	"konnte"
"Rabetten"	"Rabatten"
"Rabette"	"Rabatte"
"aufgelöset"	"aufgelöst"
"Kühl-(nicht"	"Kühl-Nichte"
"Wunsche"	"Wünsche"
"eignes"	"eigenes"
"foderte"	"forderte"
"zugeworfnen"	"zugeworfenen"
"übergeworfnen"	"übergeworfenen"
"Rabette"	"Rabatte"
"Lilar"	"Lila"
"hatt"	"hatte"
"andern"	"anderen"
"Arzenei"	"Arznei"
"Arzenei"	"Arznei"
"stärkern"	"stärkeren"
"                                                                                                                             "	""
"                                       "	""
"Rabetten"	"Rabatten"
"ers"	"er_es"
"Rabette"	"Rabatte"
"Traurende"	"Traurede"
"Langerweile"	"Langeweile"
"frisset"	"frisst"
"ungeheuern"	"ungeheuren"
"zusammengewurzelten"	"zusammengewurzelt"
"Lasset"	"Lasst"
"Betrogne"	"Betrogene"
"seltner"	"seltener"
"eigne"	"eigene"
"                                          "	""
"wär"	"wäre"
"Rabette"	"Rabatte"
"wußt"	"wußte"
"Maienbaum"	"Maibaum"
"erschlagnen"	"erschlagenen"
"Ichs"	"Ich_es"
"andern"	"anderen"
"frisset"	"frisst"
"seh"	"sehe"
"verkehr"	"Verkehr"
"seh"	"sehe"
"hab"	"habe"
"dients"	"dient"
"sag"	"sage"
"wär"	"wäre"
"seh"	"sehe"
"auseinanderflattern"	"aufeinanderflattern"
"sag"	"sage"
"verwallen"	"wallen"
"höhern"	"höheren"
"Longueurs"	"Langueurs"
"gibts"	"gibt_es"
"eh"	"ehe"
"Rabette"	"Rabatte"
"ichs"	"ich_es"
"größern"	"größeren"
"kleinern"	"kleineren"
"heitern"	"heiteren"
"unterschriebne"	"unterschriebene"
"ists"	"ist_es"
"geb"	"gebe"
"Rabette"	"Rabatte"
"mattgeschliffnen"	"mattgeschliffenen"
"hab"	"habe"
"Rabetten"	"Rabatten"
"zweien"	"zwei"
"Innern"	"Inneren"
"Lilar"	"Lila"
"geistigern"	"geistigeren"
"nahmest"	"nahmst"
"                                                                                                                                                                    "	""
"                                       "	""
"eigner"	"eigener"
"opfer"	"Opfer"
"wag"	"wage"
"aufgewühlet"	"aufgewühlt"
"heruntersahest"	"heruntersahst"
"greif"	"greife"
"finstern"	"finsteren"
"heut"	"heute"
"leb"	"lebe"
"geführe"	"Geführe"
"Lianens"	"Lianen"
"hatt"	"hatte"
"wurd"	"wurde"
"Hätt"	"Hätte"
"feindlichern"	"feindlicheren"
"Verlornen"	"Verlorenen"
"verwand"	"verwandt"
"ers"	"er_es"
"Rabette"	"Rabatte"
"hab"	"habe"
"verworfne"	"verworfene"
"geh"	"gehe"
"eignen"	"eigenen"
"hab"	"habe"
"darnach"	"danach"
"ausgeackert"	"aufgeackert"
"dunkeln"	"dunklen"
"gespielet"	"gespielt"
"Rabette"	"Rabatte"
"zorntrunkner"	"zorntrunkener"
"verschlungnen"	"verschlungenen"
"andern"	"anderen"
"geh"	"gehe"
"geh"	"gehe"
"werd"	"werde"
"                                                                                                                             "	""
"                                                                                                                             "	""
"                                       "	""
"verwaisete"	"verwaiste"
"eignen"	"eigenen"
"Zeit-wenn"	"Zeit-Wenn"
"Romas-Ruinen"	"Roma-Ruinen"
"blaugoldner"	"blaugoldener"
"Lianens"	"Lianen"
"schwur"	"schwor"
"längern"	"längeren"
"Gewölke"	"Gewölk"
"offnen"	"offenen"
"Foderungen"	"Forderungen"
"neugebornes"	"neugeborenes"
"ältern"	"Eltern"
"schein"	"Schein"
"nebenbuhlerische"	"Nebenbuhlerische"
"hatt"	"hatte"
"angebornen"	"angeborenen"
"Ripienstimme"	"Ripienistimme"
"letztern"	"letzteren"
